User,Film,rate
99.0,1777.0,3.0
99.0,1909.0,4.0
99.0,1920.0,3.0
99.0,1937.0,3.0
99.0,1945.0,4.0
99.0,1947.0,4.0
99.0,1948.0,4.0
99.0,1949.0,3.0
99.0,1950.0,4.0
99.0,1951.0,2.0
99.0,2006.0,3.0
99.0,2015.0,1.0
99.0,2018.0,4.0
99.0,2028.0,4.0
99.0,2067.0,5.0
99.0,2080.0,4.0
99.0,2085.0,3.0
99.0,2094.0,2.0
99.0,2099.0,4.0
99.0,2132.0,2.0
99.0,2135.0,1.0
99.0,2160.0,3.0
99.0,2324.0,4.0
99.0,2355.0,4.0
99.0,2436.0,3.0
99.0,2442.0,4.0
99.0,2539.0,3.0
99.0,2565.0,3.0
99.0,2687.0,3.0
99.0,2692.0,5.0
99.0,2761.0,2.0
99.0,2912.0,4.0
99.0,2959.0,3.0
99.0,2966.0,2.0
99.0,3125.0,3.0
99.0,3160.0,5.0
99.0,3578.0,1.0
99.0,4034.0,5.0
99.0,4226.0,4.0
99.0,4380.0,5.0
99.0,4641.0,5.0
99.0,4973.0,5.0
99.0,4993.0,5.0
99.0,4995.0,5.0
99.0,5991.0,5.0
100.0,3.0,4.0
100.0,6.0,3.0
100.0,25.0,4.0
100.0,62.0,3.0
100.0,86.0,3.0
100.0,88.0,2.0
100.0,95.0,3.0
100.0,135.0,3.0
100.0,141.0,3.0
100.0,608.0,4.0
100.0,648.0,3.0
100.0,661.0,3.0
100.0,708.0,3.0
100.0,745.0,4.0
100.0,780.0,3.0
100.0,786.0,3.0
100.0,802.0,4.0
100.0,1073.0,5.0
101.0,145.0,3.5
101.0,163.0,2.5
101.0,172.0,2.5
101.0,196.0,3.5
101.0,260.0,4.0
101.0,315.0,2.0
101.0,318.0,4.0
101.0,457.0,3.5
101.0,527.0,4.5
101.0,541.0,4.0
101.0,762.0,2.5
101.0,1374.0,4.5
101.0,1376.0,4.5
101.0,1610.0,4.0
101.0,1909.0,3.0
101.0,2000.0,3.5
101.0,2001.0,4.0
101.0,2019.0,4.0
101.0,2028.0,4.5
101.0,2268.0,3.5
101.0,2302.0,2.5
101.0,2699.0,3.0
101.0,2770.0,3.0
101.0,3527.0,3.5
101.0,4993.0,5.0
101.0,26701.0,4.0
101.0,58559.0,5.0
102.0,14.0,4.0
102.0,25.0,4.0
102.0,28.0,4.0
102.0,35.0,4.0
102.0,58.0,4.0
102.0,70.0,2.0
102.0,78.0,4.0
102.0,111.0,5.0
102.0,117.0,4.0
102.0,147.0,4.0
102.0,150.0,4.0
102.0,159.0,4.0
102.0,162.0,5.0
102.0,194.0,4.0
102.0,224.0,4.0
102.0,235.0,4.0
102.0,246.0,5.0
102.0,247.0,5.0
102.0,253.0,3.0
102.0,260.0,5.0
102.0,261.0,3.0
102.0,272.0,4.0
102.0,280.0,4.0
102.0,296.0,4.0
102.0,300.0,4.0
102.0,303.0,4.0
102.0,314.0,2.0
102.0,318.0,3.0
102.0,334.0,4.0
102.0,337.0,5.0
102.0,342.0,4.0
102.0,345.0,4.0
102.0,346.0,3.0
102.0,348.0,4.0
102.0,410.0,3.0
102.0,434.0,4.0
102.0,441.0,4.0
102.0,457.0,3.0
102.0,471.0,5.0
102.0,492.0,4.0
102.0,501.0,4.0
102.0,506.0,3.0
102.0,507.0,3.0
102.0,508.0,2.0
102.0,527.0,4.0
102.0,532.0,4.0
102.0,535.0,4.0
102.0,541.0,4.0
102.0,549.0,4.0
102.0,551.0,4.0
102.0,562.0,5.0
102.0,574.0,4.0
102.0,581.0,4.0
102.0,590.0,2.0
102.0,592.0,4.0
102.0,593.0,4.0
102.0,594.0,5.0
102.0,596.0,4.0
102.0,599.0,5.0
102.0,608.0,5.0
102.0,616.0,4.0
102.0,661.0,5.0
102.0,745.0,4.0
102.0,750.0,5.0
102.0,766.0,4.0
102.0,778.0,4.0
102.0,780.0,2.0
102.0,799.0,3.0
102.0,800.0,4.0
102.0,802.0,3.0
102.0,858.0,5.0
102.0,898.0,5.0
102.0,899.0,5.0
102.0,902.0,4.0
102.0,903.0,5.0
102.0,905.0,4.0
102.0,909.0,4.0
102.0,910.0,4.0
102.0,912.0,5.0
102.0,913.0,4.0
102.0,914.0,5.0
102.0,918.0,4.0
102.0,919.0,4.0
102.0,920.0,5.0
102.0,921.0,4.0
102.0,922.0,5.0
102.0,923.0,5.0
102.0,924.0,5.0
102.0,926.0,5.0
102.0,927.0,4.0
102.0,928.0,4.0
102.0,931.0,4.0
102.0,948.0,5.0
102.0,949.0,4.0
102.0,950.0,5.0
102.0,953.0,5.0
102.0,954.0,4.0
102.0,955.0,4.0
102.0,965.0,4.0
102.0,968.0,5.0
102.0,982.0,4.0
102.0,994.0,4.0
102.0,1073.0,4.0
102.0,1089.0,4.0
102.0,1090.0,2.0
102.0,1093.0,3.0
102.0,1103.0,4.0
102.0,1124.0,4.0
102.0,1125.0,5.0
102.0,1213.0,5.0
102.0,1244.0,5.0
102.0,1245.0,5.0
102.0,1246.0,3.0
102.0,1247.0,5.0
102.0,1248.0,5.0
102.0,1249.0,4.0
102.0,1250.0,4.0
102.0,1251.0,5.0
102.0,1252.0,5.0
102.0,1253.0,5.0
102.0,1259.0,4.0
102.0,1260.0,5.0
102.0,1262.0,4.0
102.0,1265.0,5.0
102.0,1266.0,5.0
102.0,1267.0,5.0
102.0,1268.0,3.0
102.0,1272.0,5.0
102.0,1273.0,4.0
102.0,1278.0,4.0
102.0,1279.0,4.0
102.0,1281.0,5.0
102.0,1282.0,4.0
102.0,1283.0,5.0
102.0,1284.0,5.0
102.0,1285.0,4.0
102.0,1358.0,3.0
102.0,1361.0,5.0
102.0,1366.0,4.0
102.0,1374.0,4.0
102.0,1377.0,2.0
102.0,1380.0,4.0
102.0,1387.0,4.0
102.0,1389.0,2.0
102.0,1393.0,2.0
102.0,1394.0,4.0
102.0,1405.0,4.0
102.0,1407.0,4.0
102.0,1411.0,5.0
102.0,1420.0,5.0
102.0,1535.0,4.0
102.0,1554.0,4.0
102.0,1584.0,2.0
102.0,1594.0,2.0
102.0,1610.0,3.0
102.0,1611.0,4.0
102.0,1644.0,2.0
102.0,1648.0,5.0
102.0,1673.0,4.0
102.0,1690.0,4.0
102.0,1701.0,4.0
102.0,1717.0,4.0
102.0,1719.0,4.0
102.0,1729.0,4.0
102.0,1732.0,5.0
102.0,1734.0,4.0
102.0,1788.0,4.0
102.0,1836.0,4.0
102.0,1841.0,4.0
102.0,1883.0,4.0
102.0,1884.0,3.0
102.0,1888.0,1.0
102.0,1895.0,2.0
102.0,1923.0,3.0
102.0,1924.0,5.0
102.0,1927.0,4.0
102.0,1931.0,4.0
102.0,1939.0,5.0
102.0,1941.0,4.0
102.0,1944.0,5.0
102.0,1945.0,5.0
102.0,1946.0,4.0
102.0,1947.0,5.0
102.0,1950.0,5.0
102.0,1954.0,5.0
102.0,1955.0,4.0
102.0,1956.0,4.0
102.0,1957.0,4.0
102.0,1958.0,4.0
102.0,1961.0,4.0
102.0,1965.0,4.0
102.0,1966.0,5.0
102.0,1968.0,4.0
102.0,1969.0,4.0
102.0,1987.0,4.0
102.0,1994.0,4.0
102.0,1997.0,5.0
102.0,1999.0,3.0
102.0,2000.0,2.0
102.0,2001.0,2.0
102.0,2003.0,2.0
102.0,2010.0,4.0
102.0,2014.0,4.0
102.0,2018.0,4.0
102.0,2019.0,4.0
102.0,2020.0,4.0
102.0,2021.0,4.0
102.0,2023.0,2.0
102.0,2043.0,3.0
102.0,2064.0,4.0
102.0,2067.0,4.0
102.0,2069.0,4.0
102.0,2075.0,4.0
102.0,2078.0,4.0
102.0,2080.0,4.0
102.0,2085.0,4.0
102.0,2087.0,4.0
102.0,2088.0,4.0
102.0,2097.0,4.0
102.0,2099.0,5.0
102.0,2100.0,4.0
102.0,2105.0,3.0
102.0,2107.0,3.0
102.0,2109.0,4.0
102.0,2110.0,3.0
102.0,2112.0,2.0
102.0,2118.0,4.0
102.0,2124.0,4.0
102.0,2132.0,5.0
102.0,2135.0,4.0
102.0,2140.0,3.0
102.0,2144.0,3.0
102.0,2160.0,5.0
102.0,2163.0,4.0
102.0,2186.0,5.0
102.0,2193.0,3.0
102.0,2202.0,4.0
102.0,2268.0,4.0
102.0,2282.0,4.0
102.0,2289.0,4.0
102.0,2290.0,4.0
102.0,2291.0,4.0
102.0,2300.0,5.0
102.0,2312.0,3.0
102.0,2313.0,5.0
102.0,2321.0,3.0
102.0,2333.0,4.0
102.0,2362.0,4.0
102.0,2395.0,4.0
102.0,2397.0,3.0
102.0,2453.0,3.0
102.0,2454.0,5.0
102.0,2455.0,3.0
102.0,2459.0,5.0
102.0,2517.0,3.0
102.0,2527.0,4.0
102.0,2616.0,3.0
102.0,2639.0,4.0
102.0,2657.0,5.0
102.0,2662.0,4.0
102.0,2692.0,4.0
102.0,2728.0,4.0
102.0,2731.0,4.0
102.0,2734.0,4.0
102.0,2749.0,4.0
102.0,2750.0,4.0
102.0,2757.0,4.0
102.0,2762.0,4.0
102.0,2764.0,4.0
102.0,2779.0,4.0
102.0,2791.0,4.0
102.0,2890.0,4.0
102.0,2925.0,5.0
102.0,2926.0,4.0
102.0,2929.0,5.0
102.0,2966.0,4.0
102.0,2973.0,5.0
102.0,2993.0,4.0
102.0,3007.0,5.0
102.0,3011.0,4.0
102.0,3019.0,4.0
102.0,3022.0,5.0
102.0,3037.0,4.0
102.0,3060.0,3.0
102.0,3061.0,4.0
102.0,3062.0,5.0
102.0,3072.0,4.0
102.0,3081.0,4.0
102.0,3088.0,5.0
102.0,3089.0,4.0
102.0,3093.0,5.0
102.0,3134.0,5.0
102.0,3145.0,4.0
102.0,3168.0,5.0
102.0,3176.0,2.0
102.0,3179.0,2.0
102.0,3210.0,4.0
102.0,3396.0,4.0
102.0,3418.0,4.0
102.0,3426.0,4.0
102.0,3469.0,4.0
102.0,3478.0,3.0
102.0,3479.0,4.0
102.0,3484.0,1.0
102.0,3511.0,1.0
102.0,3526.0,2.0
102.0,3529.0,4.0
102.0,3543.0,4.0
102.0,3547.0,4.0
102.0,3549.0,5.0
102.0,3565.0,3.0
102.0,3591.0,3.0
102.0,3635.0,4.0
102.0,3681.0,4.0
102.0,3683.0,5.0
102.0,3698.0,3.0
102.0,5060.0,5.0
103.0,71.0,1.0
103.0,196.0,1.5
103.0,293.0,4.5
103.0,393.0,1.0
103.0,541.0,4.5
103.0,592.0,3.0
103.0,593.0,5.0
103.0,671.0,4.0
103.0,778.0,4.5
103.0,780.0,2.0
103.0,866.0,4.5
103.0,1255.0,3.0
103.0,1389.0,1.0
103.0,1552.0,2.0
103.0,1562.0,1.5
103.0,1580.0,3.0
103.0,1584.0,3.5
103.0,1599.0,1.0
103.0,1645.0,3.5
103.0,1653.0,3.5
103.0,1676.0,4.0
103.0,1690.0,1.5
103.0,1721.0,3.0
103.0,2021.0,1.5
103.0,2232.0,4.0
103.0,2605.0,3.0
103.0,2701.0,2.0
103.0,2959.0,5.0
103.0,3033.0,4.0
103.0,3175.0,4.0
103.0,3527.0,3.5
103.0,3578.0,4.0
103.0,4105.0,3.5
103.0,4226.0,4.5
103.0,4475.0,4.0
103.0,4896.0,4.0
103.0,4973.0,5.0
103.0,5528.0,3.5
103.0,5816.0,4.0
103.0,7090.0,4.5
103.0,8093.0,3.5
104.0,110.0,4.5
104.0,150.0,4.0
104.0,260.0,4.0
104.0,293.0,4.5
104.0,296.0,4.0
104.0,318.0,5.0
104.0,1573.0,3.5
104.0,3578.0,4.0
104.0,4993.0,4.0
104.0,4995.0,4.0
104.0,5956.0,4.0
104.0,8371.0,3.5
104.0,42738.0,3.5
104.0,47099.0,4.0
104.0,48780.0,4.0
104.0,58559.0,4.5
104.0,74458.0,4.5
104.0,77561.0,4.0
104.0,80219.0,4.0
104.0,84152.0,4.5
104.0,84844.0,4.0
104.0,88744.0,4.0
105.0,6.0,3.0
105.0,11.0,3.5
105.0,16.0,5.0
105.0,19.0,2.0
105.0,21.0,3.5
105.0,22.0,2.5
105.0,25.0,4.0
105.0,95.0,2.5
105.0,104.0,3.5
105.0,105.0,3.5
105.0,110.0,3.5
105.0,111.0,4.0
105.0,150.0,3.0
105.0,153.0,3.0
105.0,164.0,4.0
105.0,165.0,3.5
105.0,168.0,2.0
105.0,173.0,2.0
105.0,196.0,2.5
105.0,198.0,4.0
105.0,253.0,3.5
105.0,260.0,3.0
105.0,272.0,3.5
105.0,288.0,3.5
105.0,290.0,2.5
105.0,292.0,3.5
105.0,293.0,4.0
105.0,296.0,4.0
105.0,300.0,3.0
105.0,316.0,3.0
105.0,318.0,3.0
105.0,339.0,3.0
105.0,344.0,3.0
105.0,348.0,3.5
105.0,349.0,3.0
105.0,364.0,3.5
105.0,377.0,3.0
105.0,380.0,3.5
105.0,381.0,2.5
105.0,383.0,3.0
105.0,410.0,3.0
105.0,427.0,3.0
105.0,431.0,4.0
105.0,434.0,3.5
105.0,435.0,2.5
105.0,440.0,3.0
105.0,442.0,3.5
105.0,454.0,3.5
105.0,457.0,3.5
105.0,458.0,3.0
105.0,459.0,3.0
105.0,468.0,3.0
105.0,471.0,4.0
105.0,480.0,3.0
105.0,481.0,3.5
105.0,497.0,2.5
105.0,500.0,3.0
105.0,508.0,3.5
105.0,509.0,4.0
105.0,522.0,3.5
105.0,535.0,4.0
105.0,539.0,3.0
105.0,541.0,4.0
105.0,586.0,3.0
105.0,587.0,3.5
105.0,590.0,3.0
105.0,592.0,4.0
105.0,593.0,4.0
105.0,597.0,3.5
105.0,608.0,4.0
105.0,648.0,3.0
105.0,653.0,4.0
105.0,688.0,2.5
105.0,762.0,3.5
105.0,778.0,4.0
105.0,780.0,2.5
105.0,784.0,2.5
105.0,788.0,2.5
105.0,832.0,3.0
105.0,858.0,4.5
105.0,866.0,3.5
105.0,912.0,3.5
105.0,923.0,4.0
105.0,996.0,3.0
105.0,1088.0,3.0
105.0,1089.0,4.0
105.0,1090.0,4.0
105.0,1127.0,2.5
105.0,1213.0,4.5
105.0,1246.0,1.5
105.0,1247.0,5.0
105.0,1249.0,4.0
105.0,1252.0,4.5
105.0,1259.0,3.0
105.0,1265.0,4.0
105.0,1277.0,3.5
105.0,1278.0,4.0
105.0,1367.0,2.5
105.0,1370.0,3.5
105.0,1377.0,4.0
105.0,1378.0,2.5
105.0,1380.0,3.0
105.0,1387.0,4.5
105.0,1391.0,3.5
105.0,1392.0,3.0
105.0,1393.0,3.5
105.0,1394.0,3.5
105.0,1407.0,3.0
105.0,1480.0,3.5
105.0,1499.0,2.0
105.0,1544.0,3.0
105.0,1552.0,3.0
105.0,1573.0,3.5
105.0,1580.0,4.0
105.0,1586.0,2.0
105.0,1589.0,4.0
105.0,1608.0,3.0
105.0,1610.0,3.5
105.0,1635.0,4.0
105.0,1641.0,3.5
105.0,1673.0,4.0
105.0,1682.0,3.5
105.0,1721.0,3.0
105.0,1727.0,3.0
105.0,1729.0,4.5
105.0,1732.0,4.0
105.0,1810.0,3.0
105.0,1846.0,4.0
105.0,1882.0,2.0
105.0,1884.0,3.5
105.0,1913.0,4.0
105.0,1917.0,3.0
105.0,1923.0,4.0
105.0,1961.0,4.0
105.0,1965.0,4.0
105.0,1968.0,3.0
105.0,1997.0,4.0
105.0,2000.0,3.5
105.0,2001.0,3.0
105.0,2002.0,3.0
105.0,2006.0,2.5
105.0,2011.0,2.5
105.0,2020.0,4.0
105.0,2023.0,3.0
105.0,2028.0,3.0
105.0,2058.0,3.0
105.0,2115.0,3.5
105.0,2116.0,2.0
105.0,2124.0,3.5
105.0,2268.0,3.5
105.0,2288.0,4.0
105.0,2291.0,4.0
105.0,2294.0,3.5
105.0,2395.0,3.0
105.0,2455.0,3.0
105.0,2502.0,4.0
105.0,2539.0,3.0
105.0,2616.0,2.5
105.0,2617.0,3.5
105.0,2640.0,1.5
105.0,2671.0,3.0
105.0,2692.0,3.5
105.0,2699.0,3.0
105.0,2701.0,1.0
105.0,2762.0,3.5
105.0,2890.0,3.0
105.0,2959.0,3.5
105.0,3019.0,3.5
105.0,3037.0,4.0
105.0,3072.0,3.0
105.0,3081.0,3.0
105.0,3082.0,3.0
105.0,3104.0,4.5
105.0,3127.0,3.0
105.0,3168.0,3.5
105.0,3176.0,3.5
105.0,3210.0,3.0
105.0,3418.0,3.5
105.0,3426.0,3.0
105.0,3476.0,4.0
105.0,3489.0,2.5
105.0,3527.0,3.5
105.0,3529.0,3.0
105.0,3578.0,4.5
105.0,3682.0,4.0
105.0,3683.0,4.0
105.0,3686.0,3.0
105.0,3980.0,2.0
105.0,4011.0,4.0
105.0,4034.0,4.0
105.0,4148.0,3.5
105.0,4203.0,2.0
105.0,4226.0,4.0
105.0,4234.0,3.0
105.0,4235.0,4.5
105.0,4251.0,4.0
105.0,4326.0,4.0
105.0,4479.0,4.0
105.0,4482.0,3.0
105.0,4558.0,3.0
105.0,4643.0,2.5
105.0,4772.0,4.0
105.0,4837.0,3.5
105.0,4896.0,3.0
105.0,4958.0,3.0
105.0,4979.0,3.5
105.0,4993.0,5.0
105.0,4995.0,2.5
105.0,5060.0,4.0
105.0,5302.0,3.5
105.0,5334.0,3.5
105.0,5693.0,4.0
105.0,5747.0,3.5
105.0,5816.0,3.0
105.0,5900.0,3.0
105.0,5902.0,3.5
105.0,6016.0,5.0
105.0,8874.0,3.5
105.0,33166.0,4.0
105.0,41569.0,2.5
105.0,48385.0,3.5
106.0,551.0,3.0
106.0,837.0,5.0
106.0,1246.0,5.0
106.0,1721.0,4.5
106.0,1968.0,4.5
106.0,1992.0,4.0
106.0,2395.0,5.0
106.0,2762.0,3.5
106.0,3210.0,4.0
106.0,3786.0,5.0
106.0,4886.0,4.0
106.0,5422.0,4.5
106.0,8366.0,5.0
106.0,8961.0,3.0
106.0,39408.0,0.5
106.0,43919.0,1.0
106.0,45431.0,3.0
106.0,46976.0,0.5
106.0,54281.0,5.0
106.0,58559.0,5.0
107.0,293.0,3.0
107.0,296.0,5.0
107.0,527.0,5.0
107.0,2605.0,3.0
107.0,2701.0,0.5
107.0,2805.0,2.0
107.0,2959.0,4.5
107.0,3082.0,1.5
107.0,3160.0,3.5
107.0,3176.0,3.5
107.0,4344.0,2.0
107.0,4816.0,0.5
107.0,5995.0,4.5
107.0,6016.0,4.5
108.0,110.0,3.0
108.0,153.0,3.0
108.0,161.0,3.0
108.0,185.0,3.0
108.0,225.0,3.0
108.0,231.0,2.0
108.0,253.0,3.0
108.0,288.0,3.0
108.0,296.0,3.0
108.0,329.0,5.0
108.0,339.0,3.0
108.0,344.0,1.0
108.0,364.0,5.0
108.0,377.0,4.0
108.0,380.0,3.0
108.0,434.0,3.0
108.0,454.0,3.0
108.0,457.0,4.0
108.0,480.0,4.0
108.0,500.0,5.0
108.0,588.0,5.0
108.0,590.0,3.0
108.0,593.0,5.0
108.0,595.0,5.0
109.0,16.0,3.5
109.0,296.0,4.5
109.0,318.0,5.0
109.0,442.0,2.5
109.0,509.0,4.5
109.0,543.0,4.5
109.0,553.0,4.5
109.0,592.0,4.0
109.0,593.0,5.0
109.0,648.0,4.0
109.0,784.0,4.0
109.0,1213.0,4.5
109.0,1917.0,4.0
109.0,2268.0,4.0
109.0,2640.0,4.5
109.0,3052.0,4.0
109.0,4993.0,4.0
110.0,3.0,4.0
110.0,5.0,4.0
110.0,6.0,4.0
110.0,11.0,5.0
110.0,16.0,4.0
110.0,19.0,4.0
110.0,79.0,1.0
110.0,95.0,5.0
110.0,122.0,4.0
110.0,132.0,4.0
110.0,135.0,4.0
110.0,150.0,5.0
110.0,153.0,3.0
110.0,160.0,3.0
110.0,161.0,4.0
110.0,163.0,5.0
110.0,165.0,5.0
110.0,168.0,4.0
110.0,173.0,3.0
110.0,179.0,5.0
110.0,185.0,4.0
110.0,186.0,4.0
110.0,193.0,5.0
110.0,204.0,4.0
110.0,207.0,5.0
110.0,225.0,4.0
110.0,227.0,4.0
110.0,231.0,5.0
110.0,236.0,4.0
110.0,237.0,4.0
110.0,248.0,4.0
110.0,249.0,3.0
110.0,252.0,4.0
110.0,253.0,3.0
110.0,256.0,4.0
110.0,257.0,4.0
110.0,260.0,4.0
110.0,266.0,3.0
110.0,276.0,4.0
110.0,280.0,4.0
110.0,292.0,4.0
110.0,296.0,5.0
110.0,303.0,3.0
110.0,315.0,5.0
110.0,318.0,3.0
110.0,327.0,3.0
110.0,329.0,4.0
110.0,339.0,5.0
110.0,344.0,4.0
110.0,345.0,2.0
110.0,349.0,5.0
110.0,350.0,4.0
110.0,364.0,3.0
110.0,377.0,5.0
110.0,378.0,5.0
110.0,380.0,5.0
110.0,381.0,4.0
110.0,415.0,3.0
110.0,434.0,5.0
110.0,445.0,5.0
110.0,454.0,4.0
110.0,457.0,5.0
110.0,464.0,4.0
110.0,466.0,5.0
110.0,480.0,5.0
110.0,489.0,4.0
110.0,494.0,5.0
110.0,500.0,4.0
110.0,508.0,4.0
110.0,527.0,4.0
110.0,532.0,3.0
110.0,539.0,5.0
110.0,540.0,5.0
110.0,542.0,4.0
110.0,548.0,5.0
110.0,550.0,4.0
110.0,552.0,4.0
110.0,586.0,5.0
110.0,587.0,5.0
110.0,588.0,4.0
110.0,590.0,4.0
110.0,592.0,4.0
110.0,593.0,5.0
110.0,595.0,3.0
110.0,597.0,5.0
110.0,648.0,4.0
110.0,761.0,4.0
110.0,762.0,5.0
110.0,780.0,5.0
110.0,786.0,5.0
110.0,802.0,4.0
111.0,5.0,3.0
111.0,11.0,4.0
111.0,18.0,2.5
111.0,25.0,4.0
111.0,81.0,3.0
111.0,95.0,3.0
111.0,105.0,0.5
111.0,110.0,4.0
111.0,122.0,3.5
111.0,141.0,3.5
111.0,150.0,4.0
111.0,161.0,4.0
111.0,185.0,3.0
111.0,216.0,2.5
111.0,223.0,4.0
111.0,224.0,5.0
111.0,231.0,0.5
111.0,253.0,3.5
111.0,260.0,4.0
111.0,292.0,3.5
111.0,296.0,4.5
111.0,300.0,3.5
111.0,318.0,4.0
111.0,327.0,3.0
111.0,339.0,4.0
111.0,344.0,3.0
111.0,345.0,2.0
111.0,364.0,3.5
111.0,377.0,3.5
111.0,380.0,4.5
111.0,440.0,4.0
111.0,454.0,2.5
111.0,457.0,4.0
111.0,480.0,3.5
111.0,497.0,4.0
111.0,508.0,3.5
111.0,527.0,4.0
111.0,539.0,3.0
111.0,541.0,3.5
111.0,542.0,3.5
111.0,551.0,1.0
111.0,552.0,3.5
111.0,586.0,3.0
111.0,587.0,1.5
111.0,588.0,2.5
111.0,592.0,4.0
111.0,593.0,4.0
111.0,595.0,3.0
111.0,597.0,3.0
111.0,608.0,5.0
111.0,647.0,2.5
111.0,648.0,3.5
111.0,708.0,4.0
111.0,778.0,4.0
111.0,783.0,1.5
111.0,800.0,4.0
111.0,802.0,2.5
111.0,839.0,4.0
111.0,851.0,3.0
111.0,920.0,4.0
111.0,932.0,5.0
111.0,1073.0,4.5
111.0,1088.0,3.5
111.0,1089.0,4.0
111.0,1127.0,4.0
111.0,1265.0,3.0
111.0,1391.0,3.5
111.0,1393.0,3.5
111.0,1408.0,4.5
111.0,1541.0,3.5
111.0,1544.0,1.5
111.0,1580.0,4.0
111.0,1584.0,3.5
111.0,1593.0,3.5
111.0,1608.0,3.0
111.0,1610.0,4.0
111.0,1639.0,4.0
111.0,1648.0,3.5
111.0,1653.0,3.5
111.0,1682.0,3.0
111.0,1688.0,4.0
111.0,1721.0,1.5
111.0,1777.0,4.5
111.0,1863.0,3.0
111.0,1888.0,3.0
111.0,1912.0,3.5
111.0,1917.0,2.5
111.0,1921.0,2.5
111.0,1923.0,3.5
111.0,1961.0,3.5
111.0,1967.0,4.0
111.0,1968.0,4.0
111.0,2014.0,3.5
111.0,2038.0,4.5
111.0,2046.0,3.5
111.0,2059.0,3.0
111.0,2100.0,4.0
111.0,2115.0,3.5
111.0,2125.0,3.5
111.0,2133.0,4.0
111.0,2134.0,3.5
111.0,2153.0,2.0
111.0,2252.0,2.5
111.0,2321.0,1.5
111.0,2324.0,4.0
111.0,2330.0,5.0
111.0,2395.0,3.5
111.0,2447.0,3.0
111.0,2470.0,3.5
111.0,2502.0,4.5
111.0,2594.0,1.5
111.0,2605.0,2.5
111.0,2616.0,3.0
111.0,2657.0,4.5
111.0,2671.0,3.5
111.0,2692.0,5.0
111.0,2770.0,1.0
111.0,2791.0,4.0
111.0,2890.0,3.5
111.0,2959.0,5.0
111.0,3004.0,3.0
111.0,3033.0,5.0
111.0,3060.0,4.0
111.0,3087.0,4.5
111.0,3114.0,3.5
111.0,3160.0,0.5
111.0,3173.0,3.5
111.0,3210.0,3.0
111.0,3418.0,3.5
111.0,3476.0,4.5
111.0,3526.0,3.5
111.0,3578.0,3.5
111.0,3698.0,3.5
111.0,4011.0,4.5
111.0,4034.0,4.0
111.0,4226.0,4.5
111.0,4228.0,3.5
111.0,4344.0,2.5
111.0,4351.0,3.5
111.0,4734.0,2.5
111.0,4816.0,4.0
111.0,4823.0,3.0
111.0,4954.0,2.5
111.0,4973.0,5.0
111.0,4975.0,1.5
111.0,4979.0,4.0
111.0,4992.0,3.0
111.0,4993.0,4.0
111.0,5055.0,4.0
111.0,5255.0,3.0
111.0,5481.0,3.0
111.0,5528.0,4.0
111.0,5620.0,4.0
111.0,5816.0,3.0
111.0,5902.0,1.5
111.0,5961.0,3.0
111.0,5991.0,3.5
111.0,6183.0,4.0
111.0,6537.0,2.0
111.0,6974.0,4.0
111.0,7451.0,4.5
111.0,8366.0,4.5
112.0,3.0,5.0
112.0,6.0,3.0
112.0,18.0,3.0
112.0,85.0,5.0
112.0,95.0,3.0
112.0,141.0,4.0
112.0,296.0,5.0
112.0,648.0,2.0
112.0,708.0,5.0
112.0,780.0,4.0
112.0,802.0,4.0
112.0,805.0,5.0
112.0,1073.0,5.0
113.0,2.0,5.0
113.0,5.0,5.0
113.0,6.0,4.0
113.0,16.0,5.0
113.0,20.0,5.0
113.0,21.0,5.0
113.0,24.0,5.0
113.0,25.0,4.0
113.0,65.0,4.0
113.0,74.0,5.0
113.0,79.0,5.0
113.0,89.0,4.0
113.0,104.0,5.0
113.0,105.0,5.0
113.0,135.0,5.0
113.0,140.0,5.0
113.0,494.0,5.0
113.0,616.0,5.0
113.0,637.0,5.0
113.0,647.0,5.0
113.0,711.0,5.0
113.0,762.0,5.0
114.0,153.0,3.0
114.0,158.0,4.0
114.0,165.0,3.0
114.0,185.0,4.0
114.0,253.0,3.0
114.0,267.0,1.0
114.0,288.0,3.0
114.0,292.0,4.0
114.0,333.0,5.0
114.0,339.0,4.0
114.0,349.0,5.0
114.0,364.0,5.0
114.0,380.0,5.0
114.0,434.0,5.0
114.0,457.0,5.0
114.0,586.0,5.0
114.0,588.0,5.0
114.0,590.0,4.0
114.0,592.0,3.0
114.0,593.0,3.0
114.0,595.0,5.0
115.0,2.0,5.0
115.0,3.0,5.0
115.0,19.0,4.0
115.0,160.0,2.0
115.0,231.0,4.5
115.0,318.0,5.0
115.0,342.0,3.0
115.0,466.0,3.0
115.0,480.0,5.0
115.0,543.0,3.5
115.0,608.0,5.0
115.0,784.0,2.5
115.0,1073.0,5.0
115.0,1089.0,3.5
115.0,1259.0,4.0
115.0,1265.0,5.0
115.0,1278.0,4.0
115.0,1639.0,3.5
115.0,1732.0,5.0
115.0,1923.0,3.5
115.0,2001.0,3.5
115.0,2502.0,5.0
115.0,2762.0,4.0
115.0,2959.0,4.0
115.0,3176.0,4.5
115.0,3578.0,4.5
116.0,153.0,1.5
116.0,231.0,5.0
116.0,260.0,5.0
116.0,296.0,5.0
116.0,316.0,4.0
116.0,318.0,4.5
116.0,434.0,2.5
116.0,480.0,2.0
116.0,593.0,3.0
116.0,1573.0,5.0
116.0,2762.0,5.0
116.0,2890.0,1.0
116.0,2959.0,2.0
